update,update_u_mean,update_u_median,update_u_q25,update_u_q75,update_u_min,update_u_max,update_counter_mean,update_counter_median,update_counter_q25,update_counter_q75,update_counter_min,update_counter_max,opt_step_mean,opt_step_median,opt_step_q25,opt_step_q75,opt_step_min,opt_step_max,energy_E_pre_mean,energy_E_pre_median,energy_E_pre_q25,energy_E_pre_q75,energy_E_pre_min,energy_E_pre_max,energy_E_post_mean,energy_E_post_median,energy_E_post_q25,energy_E_post_q75,energy_E_post_min,energy_E_post_max,funding_z_mean,funding_z_median,funding_z_q25,funding_z_q75,funding_z_min,funding_z_max,funding_g_mean,funding_g_median,funding_g_q25,funding_g_q75,funding_g_min,funding_g_max,funding_income_mean,funding_income_median,funding_income_q25,funding_income_q75,funding_income_min,funding_income_max,episode_return_end_mean_mean,episode_return_end_mean_median,episode_return_end_mean_q25,episode_return_end_mean_q75,episode_return_end_mean_min,episode_return_end_mean_max,episode_len_end_mean_mean,episode_len_end_mean_median,episode_len_end_mean_q25,episode_len_end_mean_q75,episode_len_end_mean_min,episode_len_end_mean_max,terminal_min_dists_end_mean_mean,terminal_min_dists_end_mean_median,terminal_min_dists_end_mean_q25,terminal_min_dists_end_mean_q75,terminal_min_dists_end_mean_min,terminal_min_dists_end_mean_max,terminal_dbar_end_mean,terminal_dbar_end_median,terminal_dbar_end_q25,terminal_dbar_end_q75,terminal_dbar_end_min,terminal_dbar_end_max,terminal_occupied_end_mean_mean,terminal_occupied_end_mean_median,terminal_occupied_end_mean_q25,terminal_occupied_end_mean_q75,terminal_occupied_end_mean_min,terminal_occupied_end_mean_max,terminal_CSR_train_mean,terminal_CSR_train_median,terminal_CSR_train_q25,terminal_CSR_train_q75,terminal_CSR_train_min,terminal_CSR_train_max,terminal_done_count_end_mean,terminal_done_count_end_median,terminal_done_count_end_q25,terminal_done_count_end_q75,terminal_done_count_end_min,terminal_done_count_end_max,vartd_VarTD_mean,vartd_VarTD_median,vartd_VarTD_q25,vartd_VarTD_q75,vartd_VarTD_min,vartd_VarTD_max,actor_loss_mean,actor_loss_median,actor_loss_q25,actor_loss_q75,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_median,critic_loss_q25,critic_loss_q75,critic_loss_min,critic_loss_max,entropy_mean,entropy_median,entropy_q25,entropy_q75,entropy_min,entropy_max,total_loss_mean,total_loss_median,total_loss_q25,total_loss_q75,total_loss_min,total_loss_max,ratio0_mean,ratio0_median,ratio0_q25,ratio0_q75,ratio0_min,ratio0_max
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.04391,1.0452011,1.0225190222263336,1.06393101811409,0.9725237,1.1330982,0.09066526,0.090116635,0.08631156012415886,0.09494715742766857,0.07360405,0.10653107,0.0,0.0,0.0,0.0,0.0,0.0,-27.636236,-27.742638,-28.088454723358154,-27.23839235305786,-29.072832,-26.00393,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.296648,2.2994883,2.2495867013931274,2.3406949043273926,2.1395948,2.4928658,0.7655493,0.7664961,0.7498622387647629,0.7802316397428513,0.7131983,0.83095527,0.14950001,0.14400001,0.12800000607967377,0.1680000126361847,0.096,0.216,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16285893,0.16241118,0.14532173797488213,0.17125606909394264,0.1403019,0.22183213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0334378,1.0388794,1.0095424950122833,1.0537046194076538,0.9698687,1.0887413,0.09283125,0.091444366,0.08836879953742027,0.09782697074115276,0.08151896,0.10718432,0.0,0.0,0.0,0.0,0.0,0.0,-27.303558,-27.35585,-27.875988006591797,-26.785642623901367,-28.38707,-25.800041,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2736087,2.2855802,2.221037805080414,2.318196415901184,2.1337538,2.3952787,0.75786954,0.76186013,0.7403459548950195,0.772732138633728,0.71125126,0.7984263,0.15525001,0.15600002,0.13600000739097595,0.17600001394748688,0.08800001,0.224,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15459536,0.15537004,0.14412927255034447,0.16401083767414093,0.12495789,0.17916866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0417448,1.0498202,1.0235262215137482,1.0633119642734528,0.96695876,1.0942948,0.09110556,0.08916472,0.08643482625484467,0.09472894296050072,0.08048319,0.10790492,0.0,0.0,0.0,0.0,0.0,0.0,-27.40268,-27.289148,-27.869736671447754,-26.93679714202881,-29.099356,-25.962015,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2918844,2.3096504,2.2518025636672974,2.3393331170082092,2.1273518,2.4074967,0.76396155,0.7698835,0.7506008893251419,0.7797777056694031,0.7091173,0.80249894,0.14175001,0.14000002,0.12400000542402267,0.1600000113248825,0.080000006,0.24000001,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15601784,0.15892816,0.14103345200419426,0.169114351272583,0.1133398,0.19283997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0211201,1.0226173,0.989515945315361,1.0552205741405487,0.9512466,1.0787128,0.09562049,0.09492607,0.08806023187935352,0.10244412906467915,0.083423264,0.11188025,0.0,0.0,0.0,0.0,0.0,0.0,-27.102497,-27.259361,-27.663236141204834,-26.454577922821045,-28.968977,-25.149712,26.0,26.0,26.0,26.0,26.0,26.0,2.246509,2.2498033,2.176978588104248,2.321531653404236,2.0927844,2.3732157,0.74883634,0.74993443,0.7256595492362976,0.7738438993692398,0.6975948,0.7910719,0.15781249,0.14999999,0.12999999523162842,0.1824999935925007,0.089999996,0.24,0.000625,0.0,0.0,0.0,0.0,0.01,100.0,100.0,100.0,100.0,100,100,0.15089442,0.15009378,0.13636518269777298,0.16161072999238968,0.1188928,0.19841355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0377206,1.0415854,1.0116968154907227,1.0566287636756897,0.98965913,1.0964204,0.0919184,0.09086877,0.08777603134512901,0.0973436776548624,0.08009025,0.10240964,0.0,0.0,0.0,0.0,0.0,0.0,-27.333593,-27.377728,-27.62421178817749,-27.019073009490967,-28.38015,-26.171959,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2830307,2.2915335,2.2257773876190186,2.3246297240257263,2.1772935,2.412173,0.7610103,0.76384455,0.741925835609436,0.7748765796422958,0.7257645,0.8040577,0.15750001,0.15200001,0.12600000575184822,0.18400001525878906,0.096,0.24800001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16036609,0.15927991,0.15014640241861343,0.17113974317908287,0.121032104,0.19818252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0310917,1.0265149,1.0144973397254944,1.0482778251171112,0.9760317,1.0897073,0.093312554,0.09407739,0.08947937749326229,0.09671805985271931,0.08133785,0.10567402,0.0,0.0,0.0,0.0,0.0,0.0,-27.17078,-27.01022,-27.89250421524048,-26.541879177093506,-28.533419,-26.145939,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.268447,2.258378,2.231938660144806,2.3062572479248047,2.1473126,2.397404,0.756149,0.75279266,0.7439795583486557,0.7687524408102036,0.7157709,0.7991347,0.15750001,0.15200001,0.12800000607967377,0.1860000118613243,0.096,0.23200001,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15650472,0.15570998,0.14378803595900536,0.1693659983575344,0.11581154,0.19941074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.02996,1.0389513,1.0144376158714294,1.0496549606323242,0.934415,1.1181015,0.093646705,0.09142162,0.08919624984264374,0.09673098474740982,0.076190084,0.1163014,0.0,0.0,0.0,0.0,0.0,0.0,-27.291729,-27.313572,-27.62998056411743,-26.93912935256958,-28.965044,-25.890072,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.265957,2.2857385,2.231807291507721,2.309287130832672,2.055754,2.4598722,0.75531906,0.7619128,0.7439357787370682,0.7697623819112778,0.68525136,0.81995744,0.15425001,0.15200001,0.13200000673532486,0.17600001394748688,0.080000006,0.216,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15564829,0.15655853,0.14452000707387924,0.16424895823001862,0.12767693,0.1878406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.029011,1.0276235,1.0098952054977417,1.0473191142082214,0.9634439,1.1044413,0.093781166,0.093840286,0.0896784607321024,0.09774778224527836,0.07862464,0.108781785,0.0,0.0,0.0,0.0,0.0,0.0,-27.293228,-27.282352,-27.78044319152832,-26.776745796203613,-28.734413,-26.037529,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2638695,2.260817,2.2218137979507446,2.3041480779647827,2.119619,2.4298193,0.7546232,0.75360566,0.7406046390533447,0.7680493742227554,0.70653963,0.8099398,0.16425002,0.16800001,0.15200001001358032,0.17600001394748688,0.08800001,0.23200001,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.16073026,0.15558434,0.14761638268828392,0.17293823510408401,0.123195484,0.2125062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0396447,1.045609,1.0269342064857483,1.0608636736869812,0.94103676,1.101821,0.09154091,0.09003085,0.08692486397922039,0.09398751333355904,0.079100475,0.1145416,0.0,0.0,0.0,0.0,0.0,0.0,-27.534252,-27.716682,-28.203248977661133,-26.953676223754883,-28.82605,-25.805286,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2872639,2.300386,2.259300410747528,2.333946645259857,2.0703223,2.4240544,0.76242137,0.7667953,0.7531001418828964,0.7779822200536728,0.69010746,0.80801815,0.14850001,0.14400001,0.13200000673532486,0.17600001394748688,0.096,0.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.16449928,0.15878241,0.14987249672412872,0.17213023826479912,0.13057995,0.2240007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0407922,1.034205,1.0209417045116425,1.0616155862808228,0.98616487,1.0970968,0.09121573,0.09242676,0.08677295781672001,0.09529265575110912,0.07996559,0.103236936,0.0,0.0,0.0,0.0,0.0,0.0,-27.484636,-27.4567,-27.825915813446045,-27.055614471435547,-29.381807,-26.392654,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2897885,2.2752962,2.246116518974304,2.335600972175598,2.169606,2.4136612,0.76326287,0.75843215,0.7487055063247681,0.7785336822271347,0.723202,0.80455375,0.14525001,0.14000002,0.12000000476837158,0.1680000126361847,0.080000006,0.224,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.1558111,0.15511505,0.14760936796665192,0.1621447317302227,0.12216726,0.20165712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0370853,1.0423521,1.0122304260730743,1.06584233045578,0.98113257,1.0893815,0.09206497,0.0907085,0.08593315817415714,0.09722417406737804,0.0813989,0.10444014,0.0,0.0,0.0,0.0,0.0,0.0,-27.52858,-27.65527,-28.169320583343506,-26.862272262573242,-29.073503,-26.214705,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2816334,2.2932205,2.2269513607025146,2.3449000120162964,2.1585348,2.396687,0.7605444,0.7644068,0.7423171401023865,0.7816333472728729,0.7195116,0.7988957,0.1445,0.14400001,0.1120000034570694,0.1640000119805336,0.08800001,0.216,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15924764,0.15653129,0.1460253782570362,0.17058353498578072,0.13423996,0.19085336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0437603,1.037049,1.0103371441364288,1.067469596862793,0.9953962,1.1372005,0.090730995,0.09182318,0.0856131836771965,0.09764796681702137,0.07291208,0.101065695,0.0,0.0,0.0,0.0,0.0,0.0,-27.575676,-27.58582,-28.262259006500244,-26.96019220352173,-29.418295,-25.852177,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2963183,2.2815535,2.222786068916321,2.348479986190796,2.1899154,2.501891,0.7654395,0.76051784,0.7409287095069885,0.782826691865921,0.7299718,0.83396363,0.15125,0.15600002,0.12600000575184822,0.17000001296401024,0.104,0.208,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16080162,0.15964201,0.14778176695108414,0.1707792952656746,0.12940846,0.19992447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0308008,1.0330482,1.006330668926239,1.0480515658855438,0.94725573,1.1070409,0.093474075,0.09267271,0.08952670358121395,0.09855451993644238,0.07815542,0.11291309,0.0,0.0,0.0,0.0,0.0,0.0,-27.314638,-27.405323,-27.69975471496582,-26.89602279663086,-29.357302,-25.473768,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2678072,2.272751,2.2139716744422913,2.3057594895362854,2.0840042,2.4355385,0.7559357,0.75758374,0.7379905581474304,0.7685865163803101,0.69466805,0.8118462,0.15050001,0.148,0.13600000739097595,0.17600001394748688,0.080000006,0.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15550055,0.15577528,0.14569399133324623,0.16539650782942772,0.12348556,0.1934547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0387244,1.0373796,1.0255363285541534,1.0637837052345276,0.9326454,1.150867,0.091920584,0.09175305,0.08634528703987598,0.09429020062088966,0.070653394,0.11677629,0.0,0.0,0.0,0.0,0.0,0.0,-27.475378,-27.513348,-27.75243616104126,-27.026735305786133,-29.059858,-25.851412,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2852392,2.2822807,2.2562249302864075,2.340370833873749,2.0518608,2.5319579,0.76174647,0.76076025,0.7520750164985657,0.7801236212253571,0.68395364,0.843986,0.14325,0.136,0.11800000444054604,0.1680000126361847,0.064,0.23200001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.16085918,0.15967336,0.14675621315836906,0.1701284907758236,0.1182925,0.20941578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0306196,1.0292072,1.0023886412382126,1.0483675599098206,0.98034376,1.100753,0.09344633,0.09349987,0.08946378156542778,0.09945202805101871,0.079295225,0.10463001,0.0,0.0,0.0,0.0,0.0,0.0,-27.335722,-27.169655,-27.727046012878418,-26.849690437316895,-29.435722,-26.097908,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2674084,2.2643013,2.2052990198135376,2.3064547181129456,2.1567993,2.4217048,0.7558028,0.75476706,0.7350996881723404,0.768818274140358,0.7189331,0.80723494,0.16575001,0.16800001,0.13600000739097595,0.1860000118613243,0.072000004,0.30400002,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15931103,0.15781178,0.14215537533164024,0.17160442098975182,0.119940355,0.19682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0346273,1.0335314,1.0150861740112305,1.0625076591968536,0.9685312,1.0880002,0.092565335,0.09257035,0.08659548312425613,0.0965884868055582,0.08165821,0.10751495,0.0,0.0,0.0,0.0,0.0,0.0,-27.313463,-27.434555,-27.852261066436768,-26.883056163787842,-28.928814,-25.304445,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2762256,2.2738142,2.233234167098999,2.337563633918762,2.1308112,2.3936481,0.7587419,0.75793815,0.7444114089012146,0.7791879177093506,0.7102704,0.79788274,0.15225,0.14400001,0.12000000476837158,0.17800001427531242,0.08800001,0.24000001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15576702,0.15355742,0.1383792795240879,0.16883467882871628,0.11484225,0.20979269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0396576,1.0376074,1.0177067816257477,1.0586558282375336,0.97408324,1.1504835,0.09159075,0.09170529,0.08736635185778141,0.09600729122757912,0.0707158,0.1061492,0.0,0.0,0.0,0.0,0.0,0.0,-27.501425,-27.33013,-28.008612632751465,-26.923343181610107,-29.515461,-26.182077,26.0,26.0,26.0,26.0,26.0,26.0,2.2872922,2.2827816,2.2389997243881226,2.3290892243385315,2.1430259,2.531114,0.7624308,0.76092726,0.7463332414627075,0.7763630896806717,0.714342,0.8437047,0.14125,0.13499999,0.10999999940395355,0.17000000178813934,0.07,0.22999999,0.0003125,0.0,0.0,0.0,0.0,0.01,100.0,100.0,100.0,100.0,100,100,0.15472016,0.1542677,0.13817055150866508,0.16410952806472778,0.118550815,0.20179123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0296162,1.0297029,1.0115719735622406,1.0498569905757904,0.97814906,1.1040716,0.09361193,0.09338932,0.08915481716394424,0.09737139940261841,0.078691594,0.10516009,0.0,0.0,0.0,0.0,0.0,0.0,-27.276016,-27.181154,-27.54313087463379,-26.907851219177246,-29.037897,-26.048336,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2652009,2.2653918,2.2255027890205383,2.3097314834594727,2.1519709,2.429006,0.755067,0.7551306,0.741834282875061,0.7699105143547058,0.71732366,0.8096687,0.16350001,0.15600002,0.14000000804662704,0.18400001525878906,0.104,0.28800002,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.16069414,0.15803361,0.14867359399795532,0.1694636084139347,0.1175485,0.20981085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0400201,1.028613,1.0173965692520142,1.0678785145282745,0.9835589,1.1195039,0.09151159,0.093623966,0.08553069829940796,0.09607360698282719,0.07594447,0.10385827,0.0,0.0,0.0,0.0,0.0,0.0,-27.581316,-27.623217,-27.950242519378662,-27.246671199798584,-28.961111,-26.337896,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.28809,2.2629938,2.23831707239151,2.3493797183036804,2.1638727,2.4629576,0.7626967,0.75433123,0.7461057007312775,0.7831265777349472,0.72129095,0.8209859,0.16350001,0.164,0.1420000083744526,0.17600001394748688,0.104,0.264,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.1601886,0.15825558,0.14374957978725433,0.17231639474630356,0.12486072,0.20891501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0280191,1.0321698,1.0052320063114166,1.054023563861847,0.9404453,1.0846245,0.0940853,0.09286036,0.08830445818603039,0.09880250319838524,0.08229537,0.114697695,0.0,0.0,0.0,0.0,0.0,0.0,-27.26059,-27.330643,-27.8017520904541,-26.731164932250977,-28.813139,-25.279259,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.261687,2.2708187,2.2115546464920044,2.3188982009887695,2.069021,2.3862216,0.7538957,0.7569396,0.7371848821640015,0.7729661017656326,0.68967366,0.79540724,0.16525,0.164,0.12800000607967377,0.19200000166893005,0.104,0.24800001,0.00025,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15526284,0.15521795,0.14702530950307846,0.16654864326119423,0.11523988,0.19739337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0292559,1.0295556,1.0123184323310852,1.045131653547287,0.9691483,1.0978683,0.09372709,0.09342107,0.09012982062995434,0.09720451571047306,0.079823665,0.10736228,0.0,0.0,0.0,0.0,0.0,0.0,-27.182795,-27.132744,-27.759178161621094,-26.557817459106445,-28.622097,-25.912592,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.264408,2.2650676,2.227144956588745,2.299335539340973,2.1321688,2.4153585,0.7548027,0.7550225,0.7423816621303558,0.7664451897144318,0.7107229,0.8051195,0.15200001,0.15200001,0.12600000575184822,0.17600001394748688,0.072000004,0.216,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125,125,0.15366946,0.15102202,0.14177465066313744,0.16612907126545906,0.11261115,0.20157716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,16.0,16.0,16.0,16.0,16,16,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,0.42000002,0.42000002,0.42000001668930054,0.42000001668930054,0.42000002,0.42000002,1.0364766,1.0387924,1.0083371996879578,1.0648239254951477,0.9542873,1.0862612,0.09225728,0.09146035,0.08613497391343117,0.09809871949255466,0.08198584,0.11109966,0.0,0.0,0.0,0.0,0.0,0.0,-27.33626,-27.291788,-27.775672912597656,-26.749544143676758,-28.641415,-26.136864,26.000002,26.000002,26.000001907348633,26.000001907348633,26.000002,26.000002,2.2802942,2.285389,2.218386173248291,2.3426593542099,2.099474,2.3898222,0.7600981,0.7617963,0.7394620925188065,0.7808864861726761,0.6998247,0.79660743,0.15650001,0.15200001,0.12800000607967377,0.17800001427531242,0.096,0.256,0.0005,0.0,0.0,0.0,0.0,0.008,125.0,125.0,125.0,125.0,125,125,0.15601799,0.15376866,0.14828317239880562,0.16406576707959175,0.11653763,0.18679762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
